id,cnty_name,state_cd,cnty_cd,chronic_disease,avg_cost,population,cnty_pop,percent_pop,us_avg,cost_variance,std_dev,dif_from_dev,cost_flag
12011,"BROWARD, FL",10,50,Heart Failure,1715.714286,214,577,37.09,1815.858509,11325989.94,3365.410813,0,
47161,"STEWART, TN",44,800,Heart Failure,1190,3,7,42.86,1815.858509,11325989.94,3365.410813,0,
41067,"WASHINGTON, OR",38,330,Heart Failure,750,33,129,25.58,1815.858509,11325989.94,3365.410813,0,
18065,"HENRY, IN",15,320,Heart Failure,470,5,25,20,1815.858509,11325989.94,3365.410813,0,
18071,"JACKSON, IN",15,350,Heart Failure,1370,7,13,53.85,1815.858509,11325989.94,3365.410813,0,
47163,"SULLIVAN, TN",44,810,Heart Failure,4444,38,105,36.19,1815.858509,11325989.94,3365.410813,0,
12013,"CALHOUN, FL",10,60,Heart Failure,6390,2,5,40,1815.858509,11325989.94,3365.410813,1208.730678,high
6029,"KERN, CA",5,140,Heart Failure,1272.25,62,201,30.85,1815.858509,11325989.94,3365.410813,0,
31095,"JEFFERSON, NE",28,470,Heart Failure,1360,1,5,20,1815.858509,11325989.94,3365.410813,0,
42015,"BRADFORD, PA",39,130,Heart Failure,740,12,30,40,1815.858509,11325989.94,3365.410813,0,
12015,"CHARLOTTE, FL",10,70,Heart Failure,480,39,109,35.78,1815.858509,11325989.94,3365.410813,0,
47165,"SUMNER, TN",44,820,Heart Failure,3590,26,59,44.07,1815.858509,11325989.94,3365.410813,0,
42003,"ALLEGHENY, PA",39,10,Heart Failure,803.75,187,508,36.81,1815.858509,11325989.94,3365.410813,0,
47167,"TIPTON, TN",44,830,Heart Failure,2420,12,26,46.15,1815.858509,11325989.94,3365.410813,0,
18089,"LAKE, IN",15,440,Heart Failure,700,81,187,43.32,1815.858509,11325989.94,3365.410813,0,
6031,"KINGS, CA",5,150,Heart Failure,7490,8,24,33.33,1815.858509,11325989.94,3365.410813,2308.730678,high
12017,"CITRUS, FL",10,80,Heart Failure,3455,38,119,31.93,1815.858509,11325989.94,3365.410813,0,
31173,"THURSTON, NE",28,860,Heart Failure,180,1,2,50,1815.858509,11325989.94,3365.410813,0,
42007,"BEAVER, PA",39,80,Heart Failure,80,30,88,34.09,1815.858509,11325989.94,3365.410813,0,
37163,"SAMPSON, NC",34,810,Heart Failure,5259,10,29,34.48,1815.858509,11325989.94,3365.410813,77.730678,high
12019,"CLAY, FL",10,90,Heart Failure,2330,17,58,29.31,1815.858509,11325989.94,3365.410813,0,
47179,"WASHINGTON, TN",44,890,Heart Failure,0,30,61,49.18,1815.858509,11325989.94,3365.410813,0,
18097,"MARION, IN",15,480,Heart Failure,820,116,285,40.7,1815.858509,11325989.94,3365.410813,0,
4019,"PIMA, AZ",3,90,Heart Failure,1196,124,396,31.31,1815.858509,11325989.94,3365.410813,0,
32023,"NYE, NV",29,110,Heart Failure,0,5,20,25,1815.858509,11325989.94,3365.410813,0,
1101,"MONTGOMERY, AL",1,500,Heart Failure,1090,35,90,38.89,1815.858509,11325989.94,3365.410813,0,
37167,"STANLY, NC",34,830,Heart Failure,590,13,37,35.14,1815.858509,11325989.94,3365.410813,0,
18003,"ALLEN, IN",15,10,Heart Failure,15352,44,125,35.2,1815.858509,11325989.94,3365.410813,10170.73068,high
32031,"WASHOE, NV",29,150,Heart Failure,2291.333333,57,160,35.63,1815.858509,11325989.94,3365.410813,0,
12021,"COLLIER, FL",10,100,Heart Failure,840,52,159,32.7,1815.858509,11325989.94,3365.410813,0,
42011,"BERKS, PA",39,110,Heart Failure,440,44,139,31.65,1815.858509,11325989.94,3365.410813,0,
33003,"CARROLL, NH",30,10,Heart Failure,1400,10,32,31.25,1815.858509,11325989.94,3365.410813,0,
37169,"STOKES, NC",34,840,Heart Failure,11758,12,23,52.17,1815.858509,11325989.94,3365.410813,6576.730678,high
12023,"COLUMBIA, FL",10,110,Heart Failure,3230,6,23,26.09,1815.858509,11325989.94,3365.410813,0,
33011,"HILLSBOROUGH, NH",30,50,Heart Failure,5811.6,51,164,31.1,1815.858509,11325989.94,3365.410813,630.330678,high
42013,"BLAIR, PA",39,120,Heart Failure,1190,28,81,34.57,1815.858509,11325989.94,3365.410813,0,
37171,"SURRY, NC",34,850,Heart Failure,556.666667,20,52,38.46,1815.858509,11325989.94,3365.410813,0,
18123,"PERRY, IN",15,610,Heart Failure,920,6,11,54.55,1815.858509,11325989.94,3365.410813,0,
33013,"MERRIMACK, NH",30,60,Heart Failure,1830,19,77,24.68,1815.858509,11325989.94,3365.410813,0,
48007,"ARANSAS, TX",45,30,Heart Failure,1390,5,14,35.71,1815.858509,11325989.94,3365.410813,0,
29213,"TANEY, MO",26,988,Heart Failure,1290,11,21,52.38,1815.858509,11325989.94,3365.410813,0,
33017,"STRAFFORD, NH",30,80,Heart Failure,4260,10,42,23.81,1815.858509,11325989.94,3365.410813,0,
42043,"DAUPHIN, PA",39,280,Heart Failure,1615,34,100,34,1815.858509,11325989.94,3365.410813,0,
42029,"CHESTER, PA",39,210,Heart Failure,1095,54,124,43.55,1815.858509,11325989.94,3365.410813,0,
48017,"BAILEY, TX",45,80,Heart Failure,520,1,2,50,1815.858509,11325989.94,3365.410813,0,
37191,"WAYNE, NC",34,950,Heart Failure,1760,19,47,40.43,1815.858509,11325989.94,3365.410813,0,
12086,"MIAMI-DADE, FL",10,120,Heart Failure,918.461538,331,861,38.44,1815.858509,11325989.94,3365.410813,0,
34001,"ATLANTIC, NJ",31,0,Heart Failure,250,46,108,42.59,1815.858509,11325989.94,3365.410813,0,
48025,"BEE, TX",45,113,Heart Failure,1110,4,10,40,1815.858509,11325989.94,3365.410813,0,
37181,"VANCE, NC",34,900,Heart Failure,680,10,29,34.48,1815.858509,11325989.94,3365.410813,0,
34003,"BERGEN, NJ",31,100,Heart Failure,2010,119,332,35.84,1815.858509,11325989.94,3365.410813,0,
34005,"BURLINGTON, NJ",31,150,Heart Failure,4250,64,168,38.1,1815.858509,11325989.94,3365.410813,0,
42019,"BUTLER, PA",39,150,Heart Failure,570,24,70,34.29,1815.858509,11325989.94,3365.410813,0,
37183,"WAKE, NC",34,910,Heart Failure,1060,87,235,37.02,1815.858509,11325989.94,3365.410813,0,
4021,"PINAL, AZ",3,100,Heart Failure,550,33,100,33,1815.858509,11325989.94,3365.410813,0,
42017,"BUCKS, PA",39,140,Heart Failure,135,67,223,30.04,1815.858509,11325989.94,3365.410813,0,
36029,"ERIE, NY",33,240,Heart Failure,1606,152,387,39.28,1815.858509,11325989.94,3365.410813,0,
48029,"BEXAR, TX",45,130,Heart Failure,4114.666667,188,496,37.9,1815.858509,11325989.94,3365.410813,0,
36031,"ESSEX, NY",33,260,Heart Failure,940,8,18,44.44,1815.858509,11325989.94,3365.410813,0,
18169,"WABASH, IN",15,840,Heart Failure,2170,5,21,23.81,1815.858509,11325989.94,3365.410813,0,
34023,"MIDDLESEX, NJ",31,270,Heart Failure,2781.333333,108,252,42.86,1815.858509,11325989.94,3365.410813,0,
37193,"WILKES, NC",34,960,Heart Failure,1190,10,30,33.33,1815.858509,11325989.94,3365.410813,0,
48037,"BOWIE, TX",45,170,Heart Failure,200,14,39,35.9,1815.858509,11325989.94,3365.410813,0,
18177,"WAYNE, IN",15,880,Heart Failure,1510,13,38,34.21,1815.858509,11325989.94,3365.410813,0,
12039,"GADSDEN, FL",10,190,Heart Failure,640,5,18,27.78,1815.858509,11325989.94,3365.410813,0,
42021,"CAMBRIA, PA",39,160,Heart Failure,570,23,71,32.39,1815.858509,11325989.94,3365.410813,0,
37197,"YADKIN, NC",34,980,Heart Failure,690,11,20,55,1815.858509,11325989.94,3365.410813,0,
34031,"PASSAIC, NJ",31,320,Heart Failure,4708,58,151,38.41,1815.858509,11325989.94,3365.410813,0,
42027,"CENTRE, PA",39,200,Heart Failure,410,16,42,38.1,1815.858509,11325989.94,3365.410813,0,
34039,"UNION, NJ",31,370,Heart Failure,2715,78,189,41.27,1815.858509,11325989.94,3365.410813,0,
37195,"WILSON, NC",34,970,Heart Failure,1180,11,28,39.29,1815.858509,11325989.94,3365.410813,0,
38059,"MORTON, ND",35,290,Heart Failure,35,4,18,22.22,1815.858509,11325989.94,3365.410813,0,
6041,"MARIN, CA",5,310,Heart Failure,1570,24,89,26.97,1815.858509,11325989.94,3365.410813,0,
12053,"HERNANDO, FL",10,260,Heart Failure,2980,50,124,40.32,1815.858509,11325989.94,3365.410813,0,
6011,"COLUSA, CA",5,50,Heart Failure,100,3,4,75,1815.858509,11325989.94,3365.410813,0,
35013,"DONA ANA, NM",32,60,Heart Failure,650,29,136,21.32,1815.858509,11325989.94,3365.410813,0,
19031,"CEDAR, IA",16,150,Heart Failure,920,4,10,40,1815.858509,11325989.94,3365.410813,0,
19033,"CERRO GORDO, IA",16,160,Heart Failure,150,10,25,40,1815.858509,11325989.94,3365.410813,0,
35031,"MCKINLEY, NM",32,150,Heart Failure,630,7,35,20,1815.858509,11325989.94,3365.410813,0,
42033,"CLEARFIELD, PA",39,230,Heart Failure,1150,11,35,31.43,1815.858509,11325989.94,3365.410813,0,
6045,"MENDOCINO, CA",5,330,Heart Failure,5520,12,36,33.33,1815.858509,11325989.94,3365.410813,338.730678,high
12057,"HILLSBOROUGH, FL",10,280,Heart Failure,1025,125,357,35.01,1815.858509,11325989.94,3365.410813,0,
36035,"FULTON, NY",33,280,Heart Failure,3200,11,28,39.29,1815.858509,11325989.94,3365.410813,0,
42041,"CUMBERLAND, PA",39,270,Heart Failure,5239.5,42,90,46.67,1815.858509,11325989.94,3365.410813,58.230678,high
48061,"CAMERON, TX",45,240,Heart Failure,85,44,104,42.31,1815.858509,11325989.94,3365.410813,0,
12061,"INDIAN RIVER, FL",10,300,Heart Failure,1160,39,100,39,1815.858509,11325989.94,3365.410813,0,
6047,"MERCED, CA",5,340,Heart Failure,400,17,60,28.33,1815.858509,11325989.94,3365.410813,0,
36053,"MADISON, NY",33,360,Ischemic Heart Disease,1585,9,20,45,2340.318408,17406269.39,4172.082141,0,
35049,"SANTA FE, NM",32,240,Ischemic Heart Disease,1502,31,104,29.81,2340.318408,17406269.39,4172.082141,0,
19109,"KOSSUTH, IA",16,540,Ischemic Heart Disease,1740,8,16,50,2340.318408,17406269.39,4172.082141,0,
48071,"CHAMBERS, TX",45,280,Ischemic Heart Disease,880,4,8,50,2340.318408,17406269.39,4172.082141,0,
19113,"LINN, IA",16,560,Ischemic Heart Disease,1300,37,73,50.68,2340.318408,17406269.39,4172.082141,0,
31055,"DOUGLAS, NE",28,270,Ischemic Heart Disease,2545,87,167,52.1,2340.318408,17406269.39,4172.082141,0,
38067,"PEMBINA, ND",35,330,Ischemic Heart Disease,230,2,4,50,2340.318408,17406269.39,4172.082141,0,
29179,"REYNOLDS, MO",26,881,Ischemic Heart Disease,270,4,5,80,2340.318408,17406269.39,4172.082141,0,
12069,"LAKE, FL",10,340,Ischemic Heart Disease,1548.75,105,218,48.17,2340.318408,17406269.39,4172.082141,0,
19123,"MAHASKA, IA",16,610,Ischemic Heart Disease,490,6,13,46.15,2340.318408,17406269.39,4172.082141,0,
39007,"ASHTABULA, OH",36,30,Ischemic Heart Disease,5880,18,30,60,2340.318408,17406269.39,4172.082141,0,
19045,"CLINTON, IA",16,220,Ischemic Heart Disease,3020,15,27,55.56,2340.318408,17406269.39,4172.082141,0,
6053,"MONTEREY, CA",5,370,Ischemic Heart Disease,5729.333333,50,101,49.5,2340.318408,17406269.39,4172.082141,0,
36089,"ST. LAWRENCE, NY",33,630,Ischemic Heart Disease,1632.5,30,59,50.85,2340.318408,17406269.39,4172.082141,0,
19135,"MONROE, IA",16,670,Ischemic Heart Disease,430,3,3,100,2340.318408,17406269.39,4172.082141,0,
35047,"SAN MIGUEL, NM",32,230,Ischemic Heart Disease,1655,5,17,29.41,2340.318408,17406269.39,4172.082141,0,
12071,"LEE, FL",10,350,Ischemic Heart Disease,2261.2,157,280,56.07,2340.318408,17406269.39,4172.082141,0,
42045,"DELAWARE, PA",39,290,Ischemic Heart Disease,1401.111111,99,197,50.25,2340.318408,17406269.39,4172.082141,0,
38077,"RICHLAND, ND",35,380,Ischemic Heart Disease,1330,6,13,46.15,2340.318408,17406269.39,4172.082141,0,
29055,"CRAWFORD, MO",26,270,Ischemic Heart Disease,1150,6,9,66.67,2340.318408,17406269.39,4172.082141,0,
19153,"POLK, IA",16,760,Ischemic Heart Disease,1215,69,140,49.29,2340.318408,17406269.39,4172.082141,0,
19155,"POTTAWATTAMIE, IA",16,770,Ischemic Heart Disease,630,20,36,55.56,2340.318408,17406269.39,4172.082141,0,
12073,"LEON, FL",10,360,Ischemic Heart Disease,5744,27,53,50.94,2340.318408,17406269.39,4172.082141,0,
48095,"CONCHO, TX",45,330,Ischemic Heart Disease,1230,2,2,100,2340.318408,17406269.39,4172.082141,0,
42047,"ELK, PA",39,310,Ischemic Heart Disease,570,7,12,58.33,2340.318408,17406269.39,4172.082141,0,
48097,"COOKE, TX",45,340,Ischemic Heart Disease,2060,11,15,73.33,2340.318408,17406269.39,4172.082141,0,
36041,"HAMILTON, NY",33,310,Ischemic Heart Disease,3970,1,2,50,2340.318408,17406269.39,4172.082141,0,
36037,"GENESEE, NY",33,290,Ischemic Heart Disease,1475,11,29,37.93,2340.318408,17406269.39,4172.082141,0,
12075,"LEVY, FL",10,370,Ischemic Heart Disease,2830,13,20,65,2340.318408,17406269.39,4172.082141,0,
6055,"NAPA, CA",5,380,Ischemic Heart Disease,1590,19,57,33.33,2340.318408,17406269.39,4172.082141,0,
19163,"SCOTT, IA",16,810,Ischemic Heart Disease,1605,35,63,55.56,2340.318408,17406269.39,4172.082141,0,
17143,"PEORIA, IL",14,800,Ischemic Heart Disease,3085,33,66,50,2340.318408,17406269.39,4172.082141,0,
19165,"SHELBY, IA",16,820,Ischemic Heart Disease,4580,3,5,60,2340.318408,17406269.39,4172.082141,0,
36043,"HERKIMER, NY",33,320,Ischemic Heart Disease,940,20,31,64.52,2340.318408,17406269.39,4172.082141,0,
19169,"STORY, IA",16,840,Ischemic Heart Disease,3982.5,18,29,62.07,2340.318408,17406269.39,4172.082141,0,
5005,"BAXTER, AR",4,20,Ischemic Heart Disease,2480,18,43,41.86,2340.318408,17406269.39,4172.082141,0,
48113,"DALLAS, TX",45,390,Ischemic Heart Disease,1940.454545,325,583,55.75,2340.318408,17406269.39,4172.082141,0,
42049,"ERIE, PA",39,320,Ischemic Heart Disease,700,51,114,44.74,2340.318408,17406269.39,4172.082141,0,
12081,"MANATEE, FL",10,400,Ischemic Heart Disease,1587.142857,65,141,46.1,2340.318408,17406269.39,4172.082141,0,
19187,"WEBSTER, IA",16,930,Ischemic Heart Disease,3720,8,20,40,2340.318408,17406269.39,4172.082141,0,
42069,"LACKAWANNA, PA",39,420,Ischemic Heart Disease,1005,49,96,51.04,2340.318408,17406269.39,4172.082141,0,
42051,"FAYETTE, PA",39,330,Ischemic Heart Disease,954.285714,37,81,45.68,2340.318408,17406269.39,4172.082141,0,
1069,"HOUSTON, AL",1,340,Ischemic Heart Disease,1710,20,40,50,2340.318408,17406269.39,4172.082141,0,
35039,"RIO ARRIBA, NM",32,190,Ischemic Heart Disease,2726.666667,10,30,33.33,2340.318408,17406269.39,4172.082141,0,
19193,"WOODBURY, IA",16,960,Ischemic Heart Disease,6190,13,37,35.14,2340.318408,17406269.39,4172.082141,0,
5007,"BENTON, AR",4,30,Ischemic Heart Disease,2090,42,94,44.68,2340.318408,17406269.39,4172.082141,0,
36047,"KINGS, NY",33,331,Ischemic Heart Disease,3910.521739,350,699,50.07,2340.318408,17406269.39,4172.082141,0,
12083,"MARION, FL",10,410,Ischemic Heart Disease,1246.666667,102,203,50.25,2340.318408,17406269.39,4172.082141,0,
20009,"BARTON, KS",17,40,Ischemic Heart Disease,1580,7,11,63.64,2340.318408,17406269.39,4172.082141,0,
42055,"FRANKLIN, PA",39,350,Ischemic Heart Disease,170,19,45,42.22,2340.318408,17406269.39,4172.082141,0,
38103,"WELLS, ND",35,510,Ischemic Heart Disease,220,1,3,33.33,2340.318408,17406269.39,4172.082141,0,
20015,"BUTLER, KS",17,70,Ischemic Heart Disease,6750,18,30,60,2340.318408,17406269.39,4172.082141,237.599451,high
42059,"GREENE, PA",39,370,Ischemic Heart Disease,1420,5,12,41.67,2340.318408,17406269.39,4172.082141,0,
42057,"FULTON, PA",39,360,Ischemic Heart Disease,7950,6,8,75,2340.318408,17406269.39,4172.082141,1437.599451,high
38101,"WARD, ND",35,500,Ischemic Heart Disease,5590,11,33,33.33,2340.318408,17406269.39,4172.082141,0,
20021,"CHEROKEE, KS",17,100,Ischemic Heart Disease,1660,3,7,42.86,2340.318408,17406269.39,4172.082141,0,
12085,"MARTIN, FL",10,420,Ischemic Heart Disease,1488,33,83,39.76,2340.318408,17406269.39,4172.082141,0,
20029,"CLOUD, KS",17,140,Ischemic Heart Disease,6980,5,6,83.33,2340.318408,17406269.39,4172.082141,467.599451,high
6059,"ORANGE, CA",5,400,Ischemic Heart Disease,2478.322581,325,720,45.14,2340.318408,17406269.39,4172.082141,0,
48141,"EL PASO, TX",45,480,Ischemic Heart Disease,8737.333333,131,205,63.9,2340.318408,17406269.39,4172.082141,2224.932784,high
20031,"COFFEY, KS",17,150,Ischemic Heart Disease,1720,4,6,66.67,2340.318408,17406269.39,4172.082141,0,
48143,"ERATH, TX",45,490,Ischemic Heart Disease,520,5,6,83.33,2340.318408,17406269.39,4172.082141,0,
48145,"FALLS, TX",45,500,Ischemic Heart Disease,80,5,7,71.43,2340.318408,17406269.39,4172.082141,0,
42063,"INDIANA, PA",39,390,Ischemic Heart Disease,120,24,52,46.15,2340.318408,17406269.39,4172.082141,0,
38105,"WILLIAMS, ND",35,520,Ischemic Heart Disease,350,8,21,38.1,2340.318408,17406269.39,4172.082141,0,
20035,"COWLEY, KS",17,170,Ischemic Heart Disease,2655,6,17,35.29,2340.318408,17406269.39,4172.082141,0,
36051,"LIVINGSTON, NY",33,350,Ischemic Heart Disease,3730,9,23,39.13,2340.318408,17406269.39,4172.082141,0,
17199,"WILLIAMSON, IL",14,990,Ischemic Heart Disease,170,18,35,51.43,2340.318408,17406269.39,4172.082141,0,
20051,"ELLIS, KS",17,250,Ischemic Heart Disease,1926.666667,8,14,57.14,2340.318408,17406269.39,4172.082141,0,
39005,"ASHLAND, OH",36,20,Ischemic Heart Disease,2045,13,23,56.52,2340.318408,17406269.39,4172.082141,0,
36049,"LEWIS, NY",33,340,Ischemic Heart Disease,1360,8,10,80,2340.318408,17406269.39,4172.082141,0,
42065,"JEFFERSON, PA",39,400,Ischemic Heart Disease,220,8,18,44.44,2340.318408,17406269.39,4172.082141,0,
39003,"ALLEN, OH",36,10,Ischemic Heart Disease,1705,27,43,62.79,2340.318408,17406269.39,4172.082141,0,
1115,"ST. CLAIR, AL",1,570,Ischemic Heart Disease,685,15,31,48.39,2340.318408,17406269.39,4172.082141,0,
12093,"OKEECHOBEE, FL",10,460,Ischemic Heart Disease,1180,5,9,55.56,2340.318408,17406269.39,4172.082141,0,
6061,"PLACER, CA",5,410,Ischemic Heart Disease,1370,52,116,44.83,2340.318408,17406269.39,4172.082141,0,
5009,"BOONE, AR",4,40,Ischemic Heart Disease,90,9,35,25.71,2340.318408,17406269.39,4172.082141,0,
20079,"HARVEY, KS",17,390,Ischemic Heart Disease,1610,9,21,42.86,2340.318408,17406269.39,4172.082141,0,
42067,"JUNIATA, PA",39,410,Ischemic Heart Disease,1360,9,13,69.23,2340.318408,17406269.39,4172.082141,0,
12095,"ORANGE, FL",10,470,Ischemic Heart Disease,3571.333333,148,293,50.51,2340.318408,17406269.39,4172.082141,0,
42073,"LAWRENCE, PA",39,450,Ischemic Heart Disease,100,19,38,50,2340.318408,17406269.39,4172.082141,0,
1039,"COVINGTON, AL",1,190,Ischemic Heart Disease,450,14,31,45.16,2340.318408,17406269.39,4172.082141,0,
39017,"BUTLER, OH",36,80,Ischemic Heart Disease,1286.666667,60,138,43.48,2340.318408,17406269.39,4172.082141,0,
39015,"BROWN, OH",36,70,Ischemic Heart Disease,6460,12,23,52.17,2340.318408,17406269.39,4172.082141,0,
20091,"JOHNSON, KS",17,450,Ischemic Heart Disease,1141.666667,79,151,52.32,2340.318408,17406269.39,4172.082141,0,
12097,"OSCEOLA, FL",10,480,Ischemic Heart Disease,3171.333333,48,80,60,2340.318408,17406269.39,4172.082141,0,
20099,"LABETTE, KS",17,490,Ischemic Heart Disease,3310,4,11,36.36,2340.318408,17406269.39,4172.082141,0,
1053,"ESCAMBIA, AL",1,260,Ischemic Heart Disease,4870,5,21,23.81,2340.318408,17406269.39,4172.082141,0,
1117,"SHELBY, AL",1,580,Ischemic Heart Disease,550,21,55,38.18,2340.318408,17406269.39,4172.082141,0,
42071,"LANCASTER, PA",39,440,Ischemic Heart Disease,2305,87,179,48.6,2340.318408,17406269.39,4172.082141,0,
39011,"AUGLAIZE, OH",36,50,Ischemic Heart Disease,40,14,29,48.28,2340.318408,17406269.39,4172.082141,0,
12099,"PALM BEACH, FL",10,490,Ischemic Heart Disease,2123.222222,348,642,54.21,2340.318408,17406269.39,4172.082141,0,
20121,"MIAMI, KS",17,600,Ischemic Heart Disease,21223,5,7,71.43,2340.318408,17406269.39,4172.082141,14710.59945,high
20123,"MITCHELL, KS",17,610,Ischemic Heart Disease,610,4,7,57.14,2340.318408,17406269.39,4172.082141,0,
48187,"GUADALUPE, TX",45,581,Ischemic Heart Disease,3940,23,31,74.19,2340.318408,17406269.39,4172.082141,0,
20125,"MONTGOMERY, KS",17,620,Ischemic Heart Disease,5774,10,19,52.63,2340.318408,17406269.39,4172.082141,0,
42077,"LEHIGH, PA",39,470,Ischemic Heart Disease,1318,57,112,50.89,2340.318408,17406269.39,4172.082141,0,
35035,"OTERO, NM",32,170,Ischemic Heart Disease,7089.333333,10,42,23.81,2340.318408,17406269.39,4172.082141,576.932784,high
1071,"JACKSON, AL",1,350,Ischemic Heart Disease,3080,8,34,23.53,2340.318408,17406269.39,4172.082141,0,
42075,"LEBANON, PA",39,460,Ischemic Heart Disease,1400,37,70,52.86,2340.318408,17406269.39,4172.082141,0,
6065,"RIVERSIDE, CA",5,430,Ischemic Heart Disease,1756.842105,269,553,48.64,2340.318408,17406269.39,4172.082141,0,
12101,"PASCO, FL",10,500,Ischemic Heart Disease,2631.636364,134,257,52.14,2340.318408,17406269.39,4172.082141,0,
36055,"MONROE, NY",33,370,Ischemic Heart Disease,2132.5,135,267,50.56,2340.318408,17406269.39,4172.082141,0,
20155,"RENO, KS",17,770,Ischemic Heart Disease,340,26,35,74.29,2340.318408,17406269.39,4172.082141,0,
20157,"REPUBLIC, KS",17,780,Ischemic Heart Disease,955,4,5,80,2340.318408,17406269.39,4172.082141,0,
35031,"MCKINLEY, NM",32,150,Ischemic Heart Disease,1030,9,35,25.71,2340.318408,17406269.39,4172.082141,0,
20159,"RICE, KS",17,790,Ischemic Heart Disease,1240,3,8,37.5,2340.318408,17406269.39,4172.082141,0,
35033,"MORA, NM",32,160,Ischemic Heart Disease,1320,2,4,50,2340.318408,17406269.39,4172.082141,0,
5023,"CLEBURNE, AR",4,110,Ischemic Heart Disease,5110,11,23,47.83,2340.318408,17406269.39,4172.082141,0,
20161,"RILEY, KS",17,800,Ischemic Heart Disease,1685,10,17,58.82,2340.318408,17406269.39,4172.082141,0,
12103,"PINELLAS, FL",10,510,Ischemic Heart Disease,2923.411765,228,461,49.46,2340.318408,17406269.39,4172.082141,0,
20173,"SEDGWICK, KS",17,860,Ischemic Heart Disease,1546.666667,101,180,56.11,2340.318408,17406269.39,4172.082141,0,
48201,"HARRIS, TX",45,610,Ischemic Heart Disease,3828.461538,482,917,52.56,2340.318408,17406269.39,4172.082141,0,
42087,"MIFFLIN, PA",39,540,Ischemic Heart Disease,770,13,30,43.33,2340.318408,17406269.39,4172.082141,0,
39025,"CLERMONT, OH",36,120,Ischemic Heart Disease,970,22,41,53.66,2340.318408,17406269.39,4172.082141,0,
6067,"SACRAMENTO, CA",5,440,Ischemic Heart Disease,1920.909091,191,396,48.23,2340.318408,17406269.39,4172.082141,0,
20177,"SHAWNEE, KS",17,880,Ischemic Heart Disease,1995,40,76,52.63,2340.318408,17406269.39,4172.082141,0,
20185,"STAFFORD, KS",17,920,Ischemic Heart Disease,560,4,8,50,2340.318408,17406269.39,4172.082141,0,
20191,"SUMNER, KS",17,950,Ischemic Heart Disease,775,8,13,61.54,2340.318408,17406269.39,4172.082141,0,
48213,"HENDERSON, TX",45,640,Ischemic Heart Disease,1930,13,25,52,2340.318408,17406269.39,4172.082141,0,
12105,"POLK, FL",10,520,Ischemic Heart Disease,2143.692308,138,261,52.87,2340.318408,17406269.39,4172.082141,0,
20197,"WABAUNSEE, KS",17,980,Ischemic Heart Disease,1220,4,4,100,2340.318408,17406269.39,4172.082141,0,
5029,"CONWAY, AR",4,140,Ischemic Heart Disease,2260,6,16,37.5,2340.318408,17406269.39,4172.082141,0,
36059,"NASSAU, NY",33,400,Ischemic Heart Disease,2025.428571,242,500,48.4,2340.318408,17406269.39,4172.082141,0,
42079,"LUZERNE, PA",39,480,Ischemic Heart Disease,1438,59,137,43.07,2340.318408,17406269.39,4172.082141,0,
21001,"ADAIR, KY",18,0,Ischemic Heart Disease,1860,8,12,66.67,2340.318408,17406269.39,4172.082141,0,
48215,"HIDALGO, TX",45,650,Ischemic Heart Disease,2085.6,100,189,52.91,2340.318408,17406269.39,4172.082141,0,
39023,"CLARK, OH",36,110,Ischemic Heart Disease,2972.5,31,62,50,2340.318408,17406269.39,4172.082141,0,
31039,"CUMING, NE",28,190,Ischemic Heart Disease,500,6,6,100,2340.318408,17406269.39,4172.082141,0,
12109,"ST. JOHNS, FL",10,540,Ischemic Heart Disease,1325,42,77,54.55,2340.318408,17406269.39,4172.082141,0,
48217,"HILL, TX",45,651,Ischemic Heart Disease,140,5,15,33.33,2340.318408,17406269.39,4172.082141,0,
39027,"CLINTON, OH",36,130,Ischemic Heart Disease,1970,11,19,57.89,2340.318408,17406269.39,4172.082141,0,
1123,"TALLAPOOSA, AL",1,610,Ischemic Heart Disease,2170,10,22,45.45,2340.318408,17406269.39,4172.082141,0,
21009,"BARREN, KY",18,40,Ischemic Heart Disease,1446.666667,18,30,60,2340.318408,17406269.39,4172.082141,0,
48221,"HOOD, TX",45,653,Ischemic Heart Disease,2565,14,22,63.64,2340.318408,17406269.39,4172.082141,0,
21013,"BELL, KY",18,60,Ischemic Heart Disease,380,9,13,69.23,2340.318408,17406269.39,4172.082141,0,
48223,"HOPKINS, TX",45,654,Ischemic Heart Disease,900,7,9,77.78,2340.318408,17406269.39,4172.082141,0,
21015,"BOONE, KY",18,70,Ischemic Heart Disease,970,13,29,44.83,2340.318408,17406269.39,4172.082141,0,
42081,"LYCOMING, PA",39,510,Ischemic Heart Disease,685,20,49,40.82,2340.318408,17406269.39,4172.082141,0,
12111,"ST. LUCIE, FL",10,550,Ischemic Heart Disease,1104,62,126,49.21,2340.318408,17406269.39,4172.082141,0,
5031,"CRAIGHEAD, AR",4,150,Ischemic Heart Disease,3700,16,48,33.33,2340.318408,17406269.39,4172.082141,0,
6071,"SAN BERNARDINO, CA",5,460,Ischemic Heart Disease,1174,165,423,39.01,2340.318408,17406269.39,4172.082141,0,
21021,"BOYLE, KY",18,100,Ischemic Heart Disease,13060,11,19,57.89,2340.318408,17406269.39,4172.082141,6547.599451,high
48231,"HUNT, TX",45,670,Ischemic Heart Disease,2140,16,33,48.48,2340.318408,17406269.39,4172.082141,0,
42085,"MERCER, PA",39,530,Ischemic Heart Disease,1450,23,48,47.92,2340.318408,17406269.39,4172.082141,0,
