"id","cnty_name","state_cd","cnty_cd","chronic_disease","avg_cost","population","cnty_pop","percent_pop","us_avg","cost_variance","std_dev","dif_from_dev","cost_flag"
"41023","GRANT, OR","38","110","Depression","(null)","2","8","25","1807.25","9038009.13","3006.33","0","(null)"
"41027","HOOD RIVER, OR","38","130","Depression","(null)","1","11","9.09","1807.25","9038009.13","3006.33","0","(null)"
"41029","JACKSON, OR","38","140","Depression","1270","21","113","18.58","1807.25","9038009.13","3006.33","0","(null)"
"41031","JEFFERSON, OR","38","150","Depression","(null)","2","8","25","1807.25","9038009.13","3006.33","0","(null)"
"41033","JOSEPHINE, OR","38","160","Depression","(null)","8","63","12.7","1807.25","9038009.13","3006.33","0","(null)"
"41035","KLAMATH, OR","38","170","Depression","(null)","6","31","19.35","1807.25","9038009.13","3006.33","0","(null)"
"41039","LANE, OR","38","190","Depression","2160","24","152","15.79","1807.25","9038009.13","3006.33","0","(null)"
"41041","LINCOLN, OR","38","200","Depression","(null)","4","29","13.79","1807.25","9038009.13","3006.33","0","(null)"
"41043","LINN, OR","38","210","Depression","(null)","15","69","21.74","1807.25","9038009.13","3006.33","0","(null)"
"41045","MALHEUR, OR","38","220","Depression","(null)","5","14","35.71","1807.25","9038009.13","3006.33","0","(null)"
"41047","MARION, OR","38","230","Depression","5550","23","149","15.44","1807.25","9038009.13","3006.33","736.42","high"
"41051","MULTNOMAH, OR","38","250","Depression","764","44","255","17.25","1807.25","9038009.13","3006.33","0","(null)"
"41053","POLK, OR","38","260","Depression","1810","7","41","17.07","1807.25","9038009.13","3006.33","0","(null)"
"41057","TILLAMOOK, OR","38","280","Depression","(null)","2","20","10","1807.25","9038009.13","3006.33","0","(null)"
"41059","UMATILLA, OR","38","290","Depression","(null)","4","39","10.26","1807.25","9038009.13","3006.33","0","(null)"
"41061","UNION, OR","38","300","Depression","(null)","4","26","15.38","1807.25","9038009.13","3006.33","0","(null)"
"41063","WALLOWA, OR","38","310","Depression","(null)","1","4","25","1807.25","9038009.13","3006.33","0","(null)"
"41065","WASCO, OR","38","320","Depression","(null)","2","13","15.38","1807.25","9038009.13","3006.33","0","(null)"
"41067","WASHINGTON, OR","38","330","Depression","1840","21","129","16.28","1807.25","9038009.13","3006.33","0","(null)"
"41071","YAMHILL, OR","38","350","Depression","(null)","8","37","21.62","1807.25","9038009.13","3006.33","0","(null)"
"42001","ADAMS, PA","39","000","Depression","(null)","4","43","9.3","1807.25","9038009.13","3006.33","0","(null)"
"42003","ALLEGHENY, PA","39","010","Depression","1165","118","508","23.23","1807.25","9038009.13","3006.33","0","(null)"
"42005","ARMSTRONG, PA","39","070","Depression","380","7","43","16.28","1807.25","9038009.13","3006.33","0","(null)"
"42007","BEAVER, PA","39","080","Depression","280","26","88","29.55","1807.25","9038009.13","3006.33","0","(null)"
"42009","BEDFORD, PA","39","100","Depression","(null)","4","25","16","1807.25","9038009.13","3006.33","0","(null)"
"42011","BERKS, PA","39","110","Depression","2580","28","139","20.14","1807.25","9038009.13","3006.33","0","(null)"
"42013","BLAIR, PA","39","120","Depression","1175","20","81","24.69","1807.25","9038009.13","3006.33","0","(null)"
"42015","BRADFORD, PA","39","130","Depression","(null)","9","30","30","1807.25","9038009.13","3006.33","0","(null)"
"42017","BUCKS, PA","39","140","Depression","2284","60","223","26.91","1807.25","9038009.13","3006.33","0","(null)"
"42019","BUTLER, PA","39","150","Depression","(null)","15","70","21.43","1807.25","9038009.13","3006.33","0","(null)"
"42021","CAMBRIA, PA","39","160","Depression","11499","20","71","28.17","1807.25","9038009.13","3006.33","6685.42","high"
"42025","CARBON, PA","39","190","Depression","(null)","6","24","25","1807.25","9038009.13","3006.33","0","(null)"
"42027","CENTRE, PA","39","200","Depression","(null)","14","42","33.33","1807.25","9038009.13","3006.33","0","(null)"
"42029","CHESTER, PA","39","210","Depression","555","36","124","29.03","1807.25","9038009.13","3006.33","0","(null)"
"42031","CLARION, PA","39","220","Depression","310","2","15","13.33","1807.25","9038009.13","3006.33","0","(null)"
"42033","CLEARFIELD, PA","39","230","Depression","450","6","35","17.14","1807.25","9038009.13","3006.33","0","(null)"
"42035","CLINTON, PA","39","240","Depression","(null)","1","10","10","1807.25","9038009.13","3006.33","0","(null)"
"42037","COLUMBIA, PA","39","250","Depression","(null)","7","35","20","1807.25","9038009.13","3006.33","0","(null)"
"42039","CRAWFORD, PA","39","260","Depression","(null)","5","36","13.89","1807.25","9038009.13","3006.33","0","(null)"
"42041","CUMBERLAND, PA","39","270","Depression","1296.67","28","90","31.11","1807.25","9038009.13","3006.33","0","(null)"
"42043","DAUPHIN, PA","39","280","Depression","1582","28","100","28","1807.25","9038009.13","3006.33","0","(null)"
"42045","DELAWARE, PA","39","290","Depression","681.67","62","197","31.47","1807.25","9038009.13","3006.33","0","(null)"
"42047","ELK, PA","39","310","Depression","(null)","2","12","16.67","1807.25","9038009.13","3006.33","0","(null)"
"42049","ERIE, PA","39","320","Depression","2437.5","33","114","28.95","1807.25","9038009.13","3006.33","0","(null)"
"42051","FAYETTE, PA","39","330","Depression","(null)","16","81","19.75","1807.25","9038009.13","3006.33","0","(null)"
"42053","FOREST, PA","39","340","Depression","(null)","2","4","50","1807.25","9038009.13","3006.33","0","(null)"
"42055","FRANKLIN, PA","39","350","Depression","3330","11","45","24.44","1807.25","9038009.13","3006.33","0","(null)"
"42057","FULTON, PA","39","360","Depression","(null)","3","8","37.5","1807.25","9038009.13","3006.33","0","(null)"
"42059","GREENE, PA","39","370","Depression","(null)","3","12","25","1807.25","9038009.13","3006.33","0","(null)"
"42061","HUNTINGDON, PA","39","380","Depression","1970","9","20","45","1807.25","9038009.13","3006.33","0","(null)"
"42063","INDIANA, PA","39","390","Depression","(null)","17","52","32.69","1807.25","9038009.13","3006.33","0","(null)"
"42065","JEFFERSON, PA","39","400","Depression","(null)","5","18","27.78","1807.25","9038009.13","3006.33","0","(null)"
"42067","JUNIATA, PA","39","410","Depression","(null)","4","13","30.77","1807.25","9038009.13","3006.33","0","(null)"
"42069","LACKAWANNA, PA","39","420","Depression","1202.5","32","96","33.33","1807.25","9038009.13","3006.33","0","(null)"
"42071","LANCASTER, PA","39","440","Depression","(null)","46","179","25.7","1807.25","9038009.13","3006.33","0","(null)"
"42073","LAWRENCE, PA","39","450","Depression","3420","12","38","31.58","1807.25","9038009.13","3006.33","0","(null)"
"42075","LEBANON, PA","39","460","Depression","880","18","70","25.71","1807.25","9038009.13","3006.33","0","(null)"
"42077","LEHIGH, PA","39","470","Depression","165","29","112","25.89","1807.25","9038009.13","3006.33","0","(null)"
"42079","LUZERNE, PA","39","480","Depression","3220","26","137","18.98","1807.25","9038009.13","3006.33","0","(null)"
"42081","LYCOMING, PA","39","510","Depression","860","12","49","24.49","1807.25","9038009.13","3006.33","0","(null)"
"42083","MC KEAN, PA","39","520","Depression","(null)","2","10","20","1807.25","9038009.13","3006.33","0","(null)"
"42085","MERCER, PA","39","530","Depression","2535","14","48","29.17","1807.25","9038009.13","3006.33","0","(null)"
"42087","MIFFLIN, PA","39","540","Depression","2020","9","30","30","1807.25","9038009.13","3006.33","0","(null)"
"42089","MONROE, PA","39","550","Depression","1165","8","51","15.69","1807.25","9038009.13","3006.33","0","(null)"
"42091","MONTGOMERY, PA","39","560","Depression","2410","82","284","28.87","1807.25","9038009.13","3006.33","0","(null)"
"42093","MONTOUR, PA","39","580","Depression","(null)","1","6","16.67","1807.25","9038009.13","3006.33","0","(null)"
"42095","NORTHAMPTON, PA","39","590","Depression","2050","28","114","24.56","1807.25","9038009.13","3006.33","0","(null)"
"42097","NORTHUMBERLND, PA","39","600","Depression","340","12","52","23.08","1807.25","9038009.13","3006.33","0","(null)"
"42099","PERRY, PA","39","610","Depression","(null)","2","20","10","1807.25","9038009.13","3006.33","0","(null)"
"42101","PHILADELPHIA, PA","39","620","Depression","1625.33","120","490","24.49","1807.25","9038009.13","3006.33","0","(null)"
"42103","PIKE, PA","39","630","Depression","(null)","1","15","6.67","1807.25","9038009.13","3006.33","0","(null)"
"42105","POTTER, PA","39","640","Depression","5360","1","8","12.5","1807.25","9038009.13","3006.33","546.42","high"
"42107","SCHUYLKILL, PA","39","650","Depression","(null)","18","77","23.38","1807.25","9038009.13","3006.33","0","(null)"
"42109","SNYDER, PA","39","670","Depression","(null)","5","19","26.32","1807.25","9038009.13","3006.33","0","(null)"
"42111","SOMERSET, PA","39","680","Depression","(null)","6","29","20.69","1807.25","9038009.13","3006.33","0","(null)"
"42115","SUSQUEHANNA, PA","39","700","Depression","950","2","19","10.53","1807.25","9038009.13","3006.33","0","(null)"
"42117","TIOGA, PA","39","710","Depression","(null)","6","19","31.58","1807.25","9038009.13","3006.33","0","(null)"
"42119","UNION, PA","39","720","Depression","(null)","8","23","34.78","1807.25","9038009.13","3006.33","0","(null)"
"42121","VENANGO, PA","39","730","Depression","(null)","8","27","29.63","1807.25","9038009.13","3006.33","0","(null)"
"42123","WARREN, PA","39","740","Depression","(null)","3","19","15.79","1807.25","9038009.13","3006.33","0","(null)"
"42125","WASHINGTON, PA","39","750","Depression","(null)","19","84","22.62","1807.25","9038009.13","3006.33","0","(null)"
"42127","WAYNE, PA","39","760","Depression","(null)","4","23","17.39","1807.25","9038009.13","3006.33","0","(null)"
"42129","WESTMORELAND, PA","39","770","Depression","700","35","151","23.18","1807.25","9038009.13","3006.33","0","(null)"
"42131","WYOMING, PA","39","790","Depression","930","5","19","26.32","1807.25","9038009.13","3006.33","0","(null)"
"42133","YORK, PA","39","800","Depression","1300","30","138","21.74","1807.25","9038009.13","3006.33","0","(null)"
"44001","BRISTOL, RI","41","000","Depression","(null)","6","35","17.14","1807.25","9038009.13","3006.33","0","(null)"
"44003","KENT, RI","41","010","Depression","2470","19","98","19.39","1807.25","9038009.13","3006.33","0","(null)"
"44005","NEWPORT, RI","41","020","Depression","1540","8","56","14.29","1807.25","9038009.13","3006.33","0","(null)"
"44007","PROVIDENCE, RI","41","030","Depression","678","60","397","15.11","1807.25","9038009.13","3006.33","0","(null)"
"44009","WASHINGTON, RI","41","050","Depression","8568","10","86","11.63","1807.25","9038009.13","3006.33","3754.42","high"
"45001","ABBEVILLE, SC","42","000","Depression","(null)","7","16","43.75","1807.25","9038009.13","3006.33","0","(null)"
"45003","AIKEN, SC","42","010","Depression","(null)","21","76","27.63","1807.25","9038009.13","3006.33","0","(null)"
"45005","ALLENDALE, SC","42","020","Depression","(null)","2","4","50","1807.25","9038009.13","3006.33","0","(null)"
"45007","ANDERSON, SC","42","030","Depression","(null)","37","100","37","1807.25","9038009.13","3006.33","0","(null)"
"45009","BAMBERG, SC","42","040","Depression","(null)","3","9","33.33","1807.25","9038009.13","3006.33","0","(null)"
"45011","BARNWELL, SC","42","050","Depression","(null)","4","9","44.44","1807.25","9038009.13","3006.33","0","(null)"
"45013","BEAUFORT, SC","42","060","Depression","(null)","16","77","20.78","1807.25","9038009.13","3006.33","0","(null)"
"45015","BERKELEY, SC","42","070","Depression","860","17","48","35.42","1807.25","9038009.13","3006.33","0","(null)"
"45017","CALHOUN, SC","42","080","Depression","(null)","2","3","66.67","1807.25","9038009.13","3006.33","0","(null)"
"45019","CHARLESTON, SC","42","090","Depression","(null)","36","141","25.53","1807.25","9038009.13","3006.33","0","(null)"
"45021","CHEROKEE, SC","42","100","Depression","(null)","4","16","25","1807.25","9038009.13","3006.33","0","(null)"
"45023","CHESTER, SC","42","110","Depression","(null)","8","28","28.57","1807.25","9038009.13","3006.33","0","(null)"
"45025","CHESTERFIELD, SC","42","120","Depression","(null)","10","18","55.56","1807.25","9038009.13","3006.33","0","(null)"
"45027","CLARENDON, SC","42","130","Depression","(null)","4","17","23.53","1807.25","9038009.13","3006.33","0","(null)"
"45029","COLLETON, SC","42","140","Depression","880","4","14","28.57","1807.25","9038009.13","3006.33","0","(null)"
"45031","DARLINGTON, SC","42","150","Depression","(null)","5","23","21.74","1807.25","9038009.13","3006.33","0","(null)"
"45033","DILLON, SC","42","160","Depression","1590","8","20","40","1807.25","9038009.13","3006.33","0","(null)"
"45035","DORCHESTER, SC","42","170","Depression","1365","19","49","38.78","1807.25","9038009.13","3006.33","0","(null)"
"45037","EDGEFIELD, SC","42","180","Depression","(null)","5","9","55.56","1807.25","9038009.13","3006.33","0","(null)"
"45039","FAIRFIELD, SC","42","190","Depression","(null)","6","18","33.33","1807.25","9038009.13","3006.33","0","(null)"
"45041","FLORENCE, SC","42","200","Depression","(null)","18","73","24.66","1807.25","9038009.13","3006.33","0","(null)"
"45043","GEORGETOWN, SC","42","210","Depression","775","12","32","37.5","1807.25","9038009.13","3006.33","0","(null)"
"45045","GREENVILLE, SC","42","220","Depression","4039.33","64","196","32.65","1807.25","9038009.13","3006.33","0","(null)"
"45047","GREENWOOD, SC","42","230","Depression","(null)","5","34","14.71","1807.25","9038009.13","3006.33","0","(null)"
"45049","HAMPTON, SC","42","240","Depression","(null)","2","9","22.22","1807.25","9038009.13","3006.33","0","(null)"
"45051","HORRY, SC","42","250","Depression","(null)","29","114","25.44","1807.25","9038009.13","3006.33","0","(null)"
"45053","JASPER, SC","42","260","Depression","(null)","1","5","20","1807.25","9038009.13","3006.33","0","(null)"
"45055","KERSHAW, SC","42","270","Depression","(null)","4","30","13.33","1807.25","9038009.13","3006.33","0","(null)"
"45057","LANCASTER, SC","42","280","Depression","(null)","5","26","19.23","1807.25","9038009.13","3006.33","0","(null)"
"45059","LAURENS, SC","42","290","Depression","(null)","5","25","20","1807.25","9038009.13","3006.33","0","(null)"
"45063","LEXINGTON, SC","42","310","Depression","2325","18","75","24","1807.25","9038009.13","3006.33","0","(null)"
"45065","MCCORMICK, SC","42","320","Depression","(null)","2","5","40","1807.25","9038009.13","3006.33","0","(null)"
"45067","MARION, SC","42","330","Depression","1080","4","10","40","1807.25","9038009.13","3006.33","0","(null)"
"45069","MARLBORO, SC","42","340","Depression","2330","5","20","25","1807.25","9038009.13","3006.33","0","(null)"
"45071","NEWBERRY, SC","42","350","Depression","1210","4","18","22.22","1807.25","9038009.13","3006.33","0","(null)"
"45073","OCONEE, SC","42","360","Depression","420","14","50","28","1807.25","9038009.13","3006.33","0","(null)"
"45075","ORANGEBURG, SC","42","370","Depression","(null)","12","37","32.43","1807.25","9038009.13","3006.33","0","(null)"
"45077","PICKENS, SC","42","380","Depression","9698","14","52","26.92","1807.25","9038009.13","3006.33","4884.42","high"
"45079","RICHLAND, SC","42","390","Depression","(null)","18","107","16.82","1807.25","9038009.13","3006.33","0","(null)"
"45081","SALUDA, SC","42","400","Depression","(null)","3","10","30","1807.25","9038009.13","3006.33","0","(null)"
"45083","SPARTANBURG, SC","42","410","Depression","3609","36","128","28.13","1807.25","9038009.13","3006.33","0","(null)"
"45085","SUMTER, SC","42","420","Depression","1640","17","42","40.48","1807.25","9038009.13","3006.33","0","(null)"
"45087","UNION, SC","42","430","Depression","(null)","7","19","36.84","1807.25","9038009.13","3006.33","0","(null)"
"45089","WILLIAMSBURG, SC","42","440","Depression","(null)","4","15","26.67","1807.25","9038009.13","3006.33","0","(null)"
"45091","YORK, SC","42","450","Depression","870","26","79","32.91","1807.25","9038009.13","3006.33","0","(null)"
"46005","BEADLE, SD","43","020","Depression","(null)","3","10","30","1807.25","9038009.13","3006.33","0","(null)"
"46009","BON HOMME, SD","43","040","Depression","(null)","2","3","66.67","1807.25","9038009.13","3006.33","0","(null)"
"46011","BROOKINGS, SD","43","050","Depression","(null)","1","8","12.5","1807.25","9038009.13","3006.33","0","(null)"
"46013","BROWN, SD","43","060","Depression","1705","5","25","20","1807.25","9038009.13","3006.33","0","(null)"
"46015","BRULE, SD","43","070","Depression","(null)","2","4","50","1807.25","9038009.13","3006.33","0","(null)"
"46019","BUTTE, SD","43","090","Depression","(null)","1","4","25","1807.25","9038009.13","3006.33","0","(null)"
"46021","CAMPBELL, SD","43","100","Depression","(null)","1","2","50","1807.25","9038009.13","3006.33","0","(null)"
"46023","CHARLES MIX, SD","43","110","Depression","(null)","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"46027","CLAY, SD","43","130","Depression","(null)","1","6","16.67","1807.25","9038009.13","3006.33","0","(null)"
"46029","CODINGTON, SD","43","140","Depression","1160","4","16","25","1807.25","9038009.13","3006.33","0","(null)"
"46035","DAVISON, SD","43","170","Depression","(null)","4","12","33.33","1807.25","9038009.13","3006.33","0","(null)"
"46039","DEUEL, SD","43","190","Depression","890","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"46047","FALL RIVER, SD","43","230","Depression","(null)","2","8","25","1807.25","9038009.13","3006.33","0","(null)"
"46051","GRANT, SD","43","250","Depression","(null)","4","9","44.44","1807.25","9038009.13","3006.33","0","(null)"
"46067","HUTCHINSON, SD","43","330","Depression","(null)","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"46069","HYDE, SD","43","340","Depression","(null)","1","2","50","1807.25","9038009.13","3006.33","0","(null)"
"46079","LAKE, SD","43","390","Depression","(null)","2","4","50","1807.25","9038009.13","3006.33","0","(null)"
"46081","LAWRENCE, SD","43","400","Depression","(null)","2","14","14.29","1807.25","9038009.13","3006.33","0","(null)"
"46087","MC COOK, SD","43","430","Depression","(null)","1","3","33.33","1807.25","9038009.13","3006.33","0","(null)"
"46091","MARSHALL, SD","43","450","Depression","(null)","1","1","100","1807.25","9038009.13","3006.33","0","(null)"
"46093","MEADE, SD","43","460","Depression","(null)","3","10","30","1807.25","9038009.13","3006.33","0","(null)"
"46099","MINNEHAHA, SD","43","490","Depression","550","22","96","22.92","1807.25","9038009.13","3006.33","0","(null)"
"46101","MOODY, SD","43","500","Depression","(null)","1","7","14.29","1807.25","9038009.13","3006.33","0","(null)"
"46103","PENNINGTON, SD","43","510","Depression","(null)","11","49","22.45","1807.25","9038009.13","3006.33","0","(null)"
"46105","PERKINS, SD","43","520","Depression","(null)","1","5","20","1807.25","9038009.13","3006.33","0","(null)"
"46107","POTTER, SD","43","530","Depression","(null)","1","4","25","1807.25","9038009.13","3006.33","0","(null)"
"46125","TURNER, SD","43","620","Depression","(null)","1","7","14.29","1807.25","9038009.13","3006.33","0","(null)"
"46127","UNION, SD","43","630","Depression","(null)","3","11","27.27","1807.25","9038009.13","3006.33","0","(null)"
"46135","YANKTON, SD","43","670","Depression","(null)","2","18","11.11","1807.25","9038009.13","3006.33","0","(null)"
"47001","ANDERSON, TN","44","000","Depression","(null)","7","36","19.44","1807.25","9038009.13","3006.33","0","(null)"
"47003","BEDFORD, TN","44","010","Depression","(null)","2","19","10.53","1807.25","9038009.13","3006.33","0","(null)"
"47005","BENTON, TN","44","020","Depression","(null)","3","6","50","1807.25","9038009.13","3006.33","0","(null)"
"47007","BLEDSOE, TN","44","030","Depression","(null)","1","2","50","1807.25","9038009.13","3006.33","0","(null)"
"47009","BLOUNT, TN","44","040","Depression","1015","15","59","25.42","1807.25","9038009.13","3006.33","0","(null)"
"47011","BRADLEY, TN","44","050","Depression","(null)","10","50","20","1807.25","9038009.13","3006.33","0","(null)"
"47013","CAMPBELL, TN","44","060","Depression","(null)","5","27","18.52","1807.25","9038009.13","3006.33","0","(null)"
"47015","CANNON, TN","44","070","Depression","(null)","5","9","55.56","1807.25","9038009.13","3006.33","0","(null)"
"47017","CARROLL, TN","44","080","Depression","(null)","4","16","25","1807.25","9038009.13","3006.33","0","(null)"
"47019","CARTER, TN","44","090","Depression","(null)","4","28","14.29","1807.25","9038009.13","3006.33","0","(null)"
"47021","CHEATHAM, TN","44","100","Depression","660","6","15","40","1807.25","9038009.13","3006.33","0","(null)"
"47023","CHESTER, TN","44","110","Depression","(null)","2","9","22.22","1807.25","9038009.13","3006.33","0","(null)"
"47025","CLAIBORNE, TN","44","120","Depression","(null)","1","11","9.09","1807.25","9038009.13","3006.33","0","(null)"
"47027","CLAY, TN","44","130","Depression","(null)","1","3","33.33","1807.25","9038009.13","3006.33","0","(null)"
"47029","COCKE, TN","44","140","Depression","(null)","7","25","28","1807.25","9038009.13","3006.33","0","(null)"
"47031","COFFEE, TN","44","150","Depression","(null)","4","34","11.76","1807.25","9038009.13","3006.33","0","(null)"
"47033","CROCKETT, TN","44","160","Depression","(null)","1","6","16.67","1807.25","9038009.13","3006.33","0","(null)"
"47035","CUMBERLAND, TN","44","170","Depression","300","9","45","20","1807.25","9038009.13","3006.33","0","(null)"
"47037","DAVIDSON, TN","44","180","Depression","3562","54","202","26.73","1807.25","9038009.13","3006.33","0","(null)"
"47041","DE KALB, TN","44","200","Depression","2240","5","10","50","1807.25","9038009.13","3006.33","0","(null)"
"47043","DICKSON, TN","44","210","Depression","(null)","3","16","18.75","1807.25","9038009.13","3006.33","0","(null)"
"47045","DYER, TN","44","220","Depression","1126.67","9","17","52.94","1807.25","9038009.13","3006.33","0","(null)"
"47047","FAYETTE, TN","44","230","Depression","(null)","4","14","28.57","1807.25","9038009.13","3006.33","0","(null)"
"47049","FENTRESS, TN","44","240","Depression","(null)","2","14","14.29","1807.25","9038009.13","3006.33","0","(null)"
"47051","FRANKLIN, TN","44","250","Depression","(null)","2","13","15.38","1807.25","9038009.13","3006.33","0","(null)"
"47053","GIBSON, TN","44","260","Depression","2740","11","38","28.95","1807.25","9038009.13","3006.33","0","(null)"
"47055","GILES, TN","44","270","Depression","(null)","3","6","50","1807.25","9038009.13","3006.33","0","(null)"
"47057","GRAINGER, TN","44","280","Depression","(null)","3","18","16.67","1807.25","9038009.13","3006.33","0","(null)"
"47059","GREENE, TN","44","290","Depression","(null)","10","40","25","1807.25","9038009.13","3006.33","0","(null)"
"47061","GRUNDY, TN","44","300","Depression","310","4","11","36.36","1807.25","9038009.13","3006.33","0","(null)"
"47063","HAMBLEN, TN","44","310","Depression","(null)","6","27","22.22","1807.25","9038009.13","3006.33","0","(null)"
"47065","HAMILTON, TN","44","320","Depression","1406.67","48","170","28.24","1807.25","9038009.13","3006.33","0","(null)"
"47067","HANCOCK, TN","44","330","Depression","(null)","1","4","25","1807.25","9038009.13","3006.33","0","(null)"
"47069","HARDEMAN, TN","44","340","Depression","4758","2","9","22.22","1807.25","9038009.13","3006.33","0","(null)"
"47071","HARDIN, TN","44","350","Depression","810","4","15","26.67","1807.25","9038009.13","3006.33","0","(null)"
"47073","HAWKINS, TN","44","360","Depression","820","6","28","21.43","1807.25","9038009.13","3006.33","0","(null)"
"47075","HAYWOOD, TN","44","370","Depression","(null)","1","10","10","1807.25","9038009.13","3006.33","0","(null)"
"47077","HENDERSON, TN","44","380","Depression","(null)","2","11","18.18","1807.25","9038009.13","3006.33","0","(null)"
"47079","HENRY, TN","44","390","Depression","(null)","5","24","20.83","1807.25","9038009.13","3006.33","0","(null)"
"47081","HICKMAN, TN","44","400","Depression","5168","4","10","40","1807.25","9038009.13","3006.33","354.42","high"
"47083","HOUSTON, TN","44","410","Depression","(null)","4","8","50","1807.25","9038009.13","3006.33","0","(null)"
"47085","HUMPHREYS, TN","44","420","Depression","(null)","2","14","14.29","1807.25","9038009.13","3006.33","0","(null)"
"47089","JEFFERSON, TN","44","440","Depression","(null)","7","38","18.42","1807.25","9038009.13","3006.33","0","(null)"
"47091","JOHNSON, TN","44","450","Depression","(null)","4","12","33.33","1807.25","9038009.13","3006.33","0","(null)"
"47093","KNOX, TN","44","460","Depression","360","44","199","22.11","1807.25","9038009.13","3006.33","0","(null)"
"47097","LAUDERDALE, TN","44","480","Depression","(null)","3","11","27.27","1807.25","9038009.13","3006.33","0","(null)"
"47099","LAWRENCE, TN","44","490","Depression","(null)","3","26","11.54","1807.25","9038009.13","3006.33","0","(null)"
"47103","LINCOLN, TN","44","510","Depression","2980","8","26","30.77","1807.25","9038009.13","3006.33","0","(null)"
"47105","LOUDON, TN","44","520","Depression","(null)","7","27","25.93","1807.25","9038009.13","3006.33","0","(null)"
"47107","MC MINN, TN","44","530","Depression","(null)","11","32","34.38","1807.25","9038009.13","3006.33","0","(null)"
"47109","MC NAIRY, TN","44","540","Depression","(null)","6","19","31.58","1807.25","9038009.13","3006.33","0","(null)"
"47111","MACON, TN","44","550","Depression","(null)","1","6","16.67","1807.25","9038009.13","3006.33","0","(null)"
"47113","MADISON, TN","44","560","Depression","500","14","56","25","1807.25","9038009.13","3006.33","0","(null)"
"47115","MARION, TN","44","570","Depression","(null)","1","19","5.26","1807.25","9038009.13","3006.33","0","(null)"
"47117","MARSHALL, TN","44","580","Depression","1150","3","12","25","1807.25","9038009.13","3006.33","0","(null)"
"47119","MAURY, TN","44","590","Depression","20","13","54","24.07","1807.25","9038009.13","3006.33","0","(null)"
"47121","MEIGS, TN","44","600","Depression","(null)","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"47123","MONROE, TN","44","610","Depression","(null)","5","26","19.23","1807.25","9038009.13","3006.33","0","(null)"
"47125","MONTGOMERY, TN","44","620","Depression","140","7","44","15.91","1807.25","9038009.13","3006.33","0","(null)"
"47131","OBION, TN","44","650","Depression","(null)","5","12","41.67","1807.25","9038009.13","3006.33","0","(null)"
"47133","OVERTON, TN","44","660","Depression","(null)","3","10","30","1807.25","9038009.13","3006.33","0","(null)"
"47135","PERRY, TN","44","670","Depression","(null)","3","6","50","1807.25","9038009.13","3006.33","0","(null)"
"47137","PICKETT, TN","44","680","Depression","(null)","1","3","33.33","1807.25","9038009.13","3006.33","0","(null)"
"47139","POLK, TN","44","690","Depression","1640","2","8","25","1807.25","9038009.13","3006.33","0","(null)"
"47141","PUTNAM, TN","44","700","Depression","(null)","11","42","26.19","1807.25","9038009.13","3006.33","0","(null)"
"47143","RHEA, TN","44","710","Depression","(null)","1","17","5.88","1807.25","9038009.13","3006.33","0","(null)"
"47145","ROANE, TN","44","720","Depression","(null)","10","27","37.04","1807.25","9038009.13","3006.33","0","(null)"
"47147","ROBERTSON, TN","44","730","Depression","110","10","32","31.25","1807.25","9038009.13","3006.33","0","(null)"
"47149","RUTHERFORD, TN","44","740","Depression","(null)","12","64","18.75","1807.25","9038009.13","3006.33","0","(null)"
"47151","SCOTT, TN","44","750","Depression","(null)","2","12","16.67","1807.25","9038009.13","3006.33","0","(null)"
"47153","SEQUATCHIE, TN","44","760","Depression","(null)","2","4","50","1807.25","9038009.13","3006.33","0","(null)"
"47155","SEVIER, TN","44","770","Depression","620","13","53","24.53","1807.25","9038009.13","3006.33","0","(null)"
"47157","SHELBY, TN","44","780","Depression","1416.25","83","320","25.94","1807.25","9038009.13","3006.33","0","(null)"
"47161","STEWART, TN","44","800","Depression","(null)","1","7","14.29","1807.25","9038009.13","3006.33","0","(null)"
"47163","SULLIVAN, TN","44","810","Depression","1515","24","105","22.86","1807.25","9038009.13","3006.33","0","(null)"
"47165","SUMNER, TN","44","820","Depression","140","15","59","25.42","1807.25","9038009.13","3006.33","0","(null)"
"47167","TIPTON, TN","44","830","Depression","(null)","7","26","26.92","1807.25","9038009.13","3006.33","0","(null)"
"47171","UNICOI, TN","44","850","Depression","(null)","2","12","16.67","1807.25","9038009.13","3006.33","0","(null)"
"47173","UNION, TN","44","860","Depression","(null)","2","6","33.33","1807.25","9038009.13","3006.33","0","(null)"
"47177","WARREN, TN","44","880","Depression","3530","6","31","19.35","1807.25","9038009.13","3006.33","0","(null)"
"47179","WASHINGTON, TN","44","890","Depression","(null)","21","61","34.43","1807.25","9038009.13","3006.33","0","(null)"
"47181","WAYNE, TN","44","900","Depression","(null)","3","7","42.86","1807.25","9038009.13","3006.33","0","(null)"
"47183","WEAKLEY, TN","44","910","Depression","(null)","5","18","27.78","1807.25","9038009.13","3006.33","0","(null)"
"47185","WHITE, TN","44","920","Depression","890","1","10","10","1807.25","9038009.13","3006.33","0","(null)"
"47187","WILLIAMSON, TN","44","930","Depression","570","14","60","23.33","1807.25","9038009.13","3006.33","0","(null)"
