"id","cnty_name","state_cd","cnty_cd","chronic_disease","avg_cost","cty_var","high_cost","low_cost","population","cnty_pop","percent_pop","us_avg","cost_variance","std_dev","dif_from_dev","under_dev"
"28117","PRENTISS, MS","25","580","Osteoporosis","0","0","0","0","3","18","16.67","1924.97","9486870.49","3080.08","0","0"
"28119","QUITMAN, MS","25","590","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"28121","RANKIN, MS","25","600","Osteoporosis","0","0","0","0","12","53","22.64","1924.97","9486870.49","3080.08","0","0"
"28123","SCOTT, MS","25","610","Osteoporosis","0","0","0","0","3","14","21.43","1924.97","9486870.49","3080.08","0","0"
"28125","SHARKEY, MS","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"28127","SIMPSON, MS","25","630","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"28129","SMITH, MS","25","640","Osteoporosis","0","0","0","0","3","6","50","1924.97","9486870.49","3080.08","0","0"
"28131","STONE, MS","25","650","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"28133","SUNFLOWER, MS","25","660","Osteoporosis","0","0","0","0","1","7","14.29","1924.97","9486870.49","3080.08","0","0"
"28135","TALLAHATCHIE, MS","25","670","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"28137","TATE, MS","25","680","Osteoporosis","0","0","0","0","4","9","44.44","1924.97","9486870.49","3080.08","0","0"
"28139","TIPPAH, MS","25","690","Osteoporosis","0","0","0","0","1","12","8.33","1924.97","9486870.49","3080.08","0","0"
"28141","TISHOMINGO, MS","25","700","Osteoporosis","0","0","0","0","1","8","12.5","1924.97","9486870.49","3080.08","0","0"
"28143","TUNICA, MS","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"28145","UNION, MS","25","720","Osteoporosis","0","0","0","0","1","13","7.69","1924.97","9486870.49","3080.08","0","0"
"28147","WALTHALL, MS","25","730","Osteoporosis","2010","0","2010","2010","2","10","20","1924.97","9486870.49","3080.08","0","0"
"28149","WARREN, MS","25","740","Osteoporosis","0","0","0","0","1","12","8.33","1924.97","9486870.49","3080.08","0","0"
"28151","WASHINGTON, MS","25","750","Osteoporosis","0","0","0","0","6","27","22.22","1924.97","9486870.49","3080.08","0","0"
"28153","WAYNE, MS","25","760","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"28155","WEBSTER, MS","25","770","Osteoporosis","0","0","0","0","1","8","12.5","1924.97","9486870.49","3080.08","0","0"
"28157","WILKINSON, MS","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"28159","WINSTON, MS","25","790","Osteoporosis","0","0","0","0","3","10","30","1924.97","9486870.49","3080.08","0","0"
"28161","YALOBUSHA, MS","25","800","Osteoporosis","0","0","0","0","4","9","44.44","1924.97","9486870.49","3080.08","0","0"
"28163","YAZOO, MS","25","810","Osteoporosis","0","0","0","0","2","11","18.18","1924.97","9486870.49","3080.08","0","0"
"28990","STATEWIDE, MS","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"29001","ADAIR, MO","26","000","Osteoporosis","0","0","0","0","2","4","50","1924.97","9486870.49","3080.08","0","0"
"29003","ANDREW, MO","26","010","Osteoporosis","0","0","0","0","2","4","50","1924.97","9486870.49","3080.08","0","0"
"29005","ATCHISON, MO","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"29007","AUDRAIN, MO","26","030","Osteoporosis","0","0","0","0","2","14","14.29","1924.97","9486870.49","3080.08","0","0"
"29009","BARRY, MO","26","040","Osteoporosis","0","0","0","0","3","18","16.67","1924.97","9486870.49","3080.08","0","0"
"29011","BARTON, MO","26","050","Osteoporosis","0","0","0","0","1","4","25","1924.97","9486870.49","3080.08","0","0"
"29013","BATES, MO","26","060","Osteoporosis","0","0","0","0","1","7","14.29","1924.97","9486870.49","3080.08","0","0"
"29015","BENTON, MO","26","070","Osteoporosis","0","0","0","0","1","11","9.09","1924.97","9486870.49","3080.08","0","0"
"29017","BOLLINGER, MO","26","080","Osteoporosis","1120","0","1120","1120","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"29019","BOONE, MO","26","090","Osteoporosis","0","0","0","0","8","36","22.22","1924.97","9486870.49","3080.08","0","0"
"29021","BUCHANAN, MO","26","100","Osteoporosis","550","0","550","550","8","32","25","1924.97","9486870.49","3080.08","0","0"
"29023","BUTLER, MO","26","110","Osteoporosis","0","0","0","0","4","19","21.05","1924.97","9486870.49","3080.08","0","0"
"29025","CALDWELL, MO","26","120","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"29027","CALLAWAY, MO","26","130","Osteoporosis","0","0","0","0","2","15","13.33","1924.97","9486870.49","3080.08","0","0"
"29029","CAMDEN, MO","26","140","Osteoporosis","0","0","0","0","3","20","15","1924.97","9486870.49","3080.08","0","0"
"29031","CAPE GIRARDEAU, MO","26","150","Osteoporosis","0","0","0","0","3","23","13.04","1924.97","9486870.49","3080.08","0","0"
"29033","CARROLL, MO","26","160","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"29035","CARTER, MO","26","170","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"29037","CASS, MO","26","180","Osteoporosis","0","0","0","0","6","31","19.35","1924.97","9486870.49","3080.08","0","0"
"29039","CEDAR, MO","26","190","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"29041","CHARITON, MO","26","200","Osteoporosis","0","0","0","0","3","4","75","1924.97","9486870.49","3080.08","0","0"
"29043","CHRISTIAN, MO","26","210","Osteoporosis","0","0","0","0","4","22","18.18","1924.97","9486870.49","3080.08","0","0"
"29045","CLARK, MO","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"29047","CLAY, MO","26","230","Osteoporosis","1220","0","1220","1220","10","63","15.87","1924.97","9486870.49","3080.08","0","0"
"29049","CLINTON, MO","26","240","Osteoporosis","0","0","0","0","2","13","15.38","1924.97","9486870.49","3080.08","0","0"
"29051","COLE, MO","26","250","Osteoporosis","0","0","0","0","5","20","25","1924.97","9486870.49","3080.08","0","0"
"29053","COOPER, MO","26","260","Osteoporosis","0","0","0","0","1","7","14.29","1924.97","9486870.49","3080.08","0","0"
"29055","CRAWFORD, MO","26","270","Osteoporosis","1250","0","1250","1250","2","9","22.22","1924.97","9486870.49","3080.08","0","0"
"29057","DADE, MO","(null)","(null)","(null)","0","0","0","0","0","7","0","(null)","(null)","(null)","0","0"
"29059","DALLAS, MO","(null)","(null)","(null)","0","0","0","0","0","12","0","(null)","(null)","(null)","0","0"
"29061","DAVIESS, MO","26","300","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"29063","DE KALB, MO","26","310","Osteoporosis","0","0","0","0","2","4","50","1924.97","9486870.49","3080.08","0","0"
"29065","DENT, MO","26","320","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"29067","DOUGLAS, MO","26","330","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"29069","DUNKLIN, MO","(null)","(null)","(null)","0","0","0","0","0","13","0","(null)","(null)","(null)","0","0"
"29071","FRANKLIN, MO","26","350","Osteoporosis","0","0","0","0","12","45","26.67","1924.97","9486870.49","3080.08","0","0"
"29073","GASCONADE, MO","26","360","Osteoporosis","5290","0","5290","5290","2","11","18.18","1924.97","9486870.49","3080.08","284.95","0"
"29075","GENTRY, MO","26","370","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"29077","GREENE, MO","26","380","Osteoporosis","1496.67","1459033.33","2750","340","29","108","26.85","1924.97","9486870.49","3080.08","0","0"
"29079","GRUNDY, MO","26","390","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"29081","HARRISON, MO","(null)","(null)","(null)","0","0","0","0","0","6","0","(null)","(null)","(null)","0","0"
"29083","HENRY, MO","26","410","Osteoporosis","2350","0","2350","2350","3","13","23.08","1924.97","9486870.49","3080.08","0","0"
"29085","HICKORY, MO","26","411","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"29087","HOLT, MO","(null)","(null)","(null)","0","0","0","0","0","4","0","(null)","(null)","(null)","0","0"
"29089","HOWARD, MO","26","440","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"29091","HOWELL, MO","26","450","Osteoporosis","1510","0","1510","1510","8","27","29.63","1924.97","9486870.49","3080.08","0","0"
"29093","IRON, MO","26","460","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"29095","JACKSON, MO","26","470","Osteoporosis","4537","35383622.67","13388","1030","46","242","19.01","1924.97","9486870.49","3080.08","0","0"
"29097","JASPER, MO","26","480","Osteoporosis","3070","0","3070","3070","15","62","24.19","1924.97","9486870.49","3080.08","0","0"
"29099","JEFFERSON, MO","26","490","Osteoporosis","0","0","0","0","8","67","11.94","1924.97","9486870.49","3080.08","0","0"
"29101","JOHNSON, MO","(null)","(null)","(null)","0","0","0","0","0","11","0","(null)","(null)","(null)","0","0"
"29103","KNOX, MO","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"29105","LACLEDE, MO","26","520","Osteoporosis","0","0","0","0","5","24","20.83","1924.97","9486870.49","3080.08","0","0"
"29107","LAFAYETTE, MO","26","530","Osteoporosis","0","0","0","0","4","21","19.05","1924.97","9486870.49","3080.08","0","0"
"29109","LAWRENCE, MO","26","540","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"29111","LEWIS, MO","26","541","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"29113","LINCOLN, MO","26","560","Osteoporosis","0","0","0","0","1","16","6.25","1924.97","9486870.49","3080.08","0","0"
"29115","LINN, MO","26","570","Osteoporosis","0","0","0","0","1","4","25","1924.97","9486870.49","3080.08","0","0"
"29117","LIVINGSTON, MO","26","580","Osteoporosis","0","0","0","0","3","7","42.86","1924.97","9486870.49","3080.08","0","0"
"29119","MC DONALD, MO","26","590","Osteoporosis","1120","0","1120","1120","4","9","44.44","1924.97","9486870.49","3080.08","0","0"
"29121","MACON, MO","26","600","Osteoporosis","0","0","0","0","1","4","25","1924.97","9486870.49","3080.08","0","0"
"29123","MADISON, MO","26","601","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"29125","MARIES, MO","26","620","Osteoporosis","0","0","0","0","1","1","100","1924.97","9486870.49","3080.08","0","0"
"29127","MARION, MO","26","630","Osteoporosis","0","0","0","0","2","14","14.29","1924.97","9486870.49","3080.08","0","0"
"29129","MERCER, MO","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"29131","MILLER, MO","26","650","Osteoporosis","6600","0","6600","6600","4","11","36.36","1924.97","9486870.49","3080.08","1594.95","0"
"29133","MISSISSIPPI, MO","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"29135","MONITEAU, MO","26","670","Osteoporosis","0","0","0","0","2","11","18.18","1924.97","9486870.49","3080.08","0","0"
"29137","MONROE, MO","26","680","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"29139","MONTGOMERY, MO","26","690","Osteoporosis","0","0","0","0","3","7","42.86","1924.97","9486870.49","3080.08","0","0"
"29141","MORGAN, MO","26","700","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"29143","NEW MADRID, MO","26","710","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"29145","NEWTON, MO","26","720","Osteoporosis","0","0","0","0","3","11","27.27","1924.97","9486870.49","3080.08","0","0"
"29147","NODAWAY, MO","(null)","(null)","(null)","0","0","0","0","0","8","0","(null)","(null)","(null)","0","0"
"29149","OREGON, MO","26","740","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"29151","OSAGE, MO","26","750","Osteoporosis","0","0","0","0","2","8","25","1924.97","9486870.49","3080.08","0","0"
"29153","OZARK, MO","26","751","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"29155","PEMISCOT, MO","26","770","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"29157","PERRY, MO","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"29159","PETTIS, MO","26","790","Osteoporosis","140","0","140","140","10","22","45.45","1924.97","9486870.49","3080.08","0","0"
"29161","PHELPS, MO","26","800","Osteoporosis","0","0","0","0","2","20","10","1924.97","9486870.49","3080.08","0","0"
"29163","PIKE, MO","26","810","Osteoporosis","0","0","0","0","2","3","66.67","1924.97","9486870.49","3080.08","0","0"
"29165","PLATTE, MO","26","820","Osteoporosis","0","0","0","0","4","24","16.67","1924.97","9486870.49","3080.08","0","0"
"29167","POLK, MO","26","821","Osteoporosis","0","0","0","0","4","18","22.22","1924.97","9486870.49","3080.08","0","0"
"29169","PULASKI, MO","26","840","Osteoporosis","0","0","0","0","2","10","20","1924.97","9486870.49","3080.08","0","0"
"29171","PUTNAM, MO","26","850","Osteoporosis","0","0","0","0","1","9","11.11","1924.97","9486870.49","3080.08","0","0"
"29173","RALLS, MO","(null)","(null)","(null)","0","0","0","0","0","4","0","(null)","(null)","(null)","0","0"
"29175","RANDOLPH, MO","26","870","Osteoporosis","0","0","0","0","2","11","18.18","1924.97","9486870.49","3080.08","0","0"
"29177","RAY, MO","26","880","Osteoporosis","0","0","0","0","3","9","33.33","1924.97","9486870.49","3080.08","0","0"
"29179","REYNOLDS, MO","26","881","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"29181","RIPLEY, MO","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"29183","ST. CHARLES, MO","26","910","Osteoporosis","640","3200","680","600","24","115","20.87","1924.97","9486870.49","3080.08","0","0"
"29185","ST. CLAIR, MO","26","911","Osteoporosis","0","0","0","0","5","8","62.5","1924.97","9486870.49","3080.08","0","0"
"29186","STE. GENEVIEVE, MO","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"29187","ST. FRANCOIS, MO","26","930","Osteoporosis","0","0","0","0","3","44","6.82","1924.97","9486870.49","3080.08","0","0"
"29189","ST. LOUIS, MO","26","940","Osteoporosis","2036.67","93433.33","2330","1720","79","400","19.75","1924.97","9486870.49","3080.08","0","0"
"29195","SALINE, MO","26","970","Osteoporosis","0","0","0","0","2","13","15.38","1924.97","9486870.49","3080.08","0","0"
"29197","SCHUYLER, MO","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"29199","SCOTLAND, MO","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"29201","SCOTT, MO","26","982","Osteoporosis","0","0","0","0","5","10","50","1924.97","9486870.49","3080.08","0","0"
"29203","SHANNON, MO","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"29205","SHELBY, MO","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"29207","STODDARD, MO","26","985","Osteoporosis","0","0","0","0","1","14","7.14","1924.97","9486870.49","3080.08","0","0"
"29209","STONE, MO","26","986","Osteoporosis","0","0","0","0","1","16","6.25","1924.97","9486870.49","3080.08","0","0"
"29211","SULLIVAN, MO","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"29213","TANEY, MO","26","988","Osteoporosis","0","0","0","0","5","21","23.81","1924.97","9486870.49","3080.08","0","0"
"29215","TEXAS, MO","26","989","Osteoporosis","0","0","0","0","2","13","15.38","1924.97","9486870.49","3080.08","0","0"
"29217","VERNON, MO","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"29219","WARREN, MO","26","991","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"29221","WASHINGTON, MO","26","992","Osteoporosis","0","0","0","0","3","9","33.33","1924.97","9486870.49","3080.08","0","0"
"29223","WAYNE, MO","26","993","Osteoporosis","0","0","0","0","3","14","21.43","1924.97","9486870.49","3080.08","0","0"
"29225","WEBSTER, MO","26","994","Osteoporosis","0","0","0","0","5","16","31.25","1924.97","9486870.49","3080.08","0","0"
"29227","WORTH, MO","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"29229","WRIGHT, MO","26","996","Osteoporosis","0","0","0","0","7","16","43.75","1924.97","9486870.49","3080.08","0","0"
"29510","ST. LOUIS CITY, MO","26","950","Osteoporosis","3962.67","3959521.33","5918","1940","31","115","26.96","1924.97","9486870.49","3080.08","0","0"
"29990","STATEWIDE, MO","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30001","BEAVERHEAD, MT","27","000","Osteoporosis","0","0","0","0","2","9","22.22","1924.97","9486870.49","3080.08","0","0"
"30003","BIG HORN, MT","(null)","(null)","(null)","0","0","0","0","0","6","0","(null)","(null)","(null)","0","0"
"30005","BLAINE, MT","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"30007","BROADWATER, MT","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"30009","CARBON, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30011","CARTER, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30013","CASCADE, MT","27","060","Osteoporosis","0","0","0","0","9","53","16.98","1924.97","9486870.49","3080.08","0","0"
"30015","CHOUTEAU, MT","27","070","Osteoporosis","430","0","430","430","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"30017","CUSTER, MT","27","080","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"30019","DANIELS, MT","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"30021","DAWSON, MT","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"30023","DEER LODGE, MT","27","110","Osteoporosis","0","0","0","0","2","5","40","1924.97","9486870.49","3080.08","0","0"
"30025","FALLON, MT","27","120","Osteoporosis","0","0","0","0","1","4","25","1924.97","9486870.49","3080.08","0","0"
"30027","FERGUS, MT","(null)","(null)","(null)","0","0","0","0","0","10","0","(null)","(null)","(null)","0","0"
"30029","FLATHEAD, MT","27","140","Osteoporosis","0","0","0","0","14","48","29.17","1924.97","9486870.49","3080.08","0","0"
"30031","GALLATIN, MT","27","150","Osteoporosis","0","0","0","0","3","21","14.29","1924.97","9486870.49","3080.08","0","0"
"30033","GARFIELD, MT","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"30035","GLACIER, MT","27","170","Osteoporosis","0","0","0","0","2","3","66.67","1924.97","9486870.49","3080.08","0","0"
"30037","GOLDEN VALLEY, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30039","GRANITE, MT","27","190","Osteoporosis","5268","0","5268","5268","1","3","33.33","1924.97","9486870.49","3080.08","262.95","0"
"30041","HILL, MT","27","200","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"30043","JEFFERSON, MT","27","210","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"30045","JUDITH BASIN, MT","27","220","Osteoporosis","0","0","0","0","1","1","100","1924.97","9486870.49","3080.08","0","0"
"30047","LAKE, MT","27","230","Osteoporosis","2005","3836450","3390","620","3","11","27.27","1924.97","9486870.49","3080.08","0","0"
"30049","LEWIS AND CLARK, MT","27","240","Osteoporosis","0","0","0","0","7","33","21.21","1924.97","9486870.49","3080.08","0","0"
"30051","LIBERTY, MT","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"30053","LINCOLN, MT","27","260","Osteoporosis","1670","0","1670","1670","4","20","20","1924.97","9486870.49","3080.08","0","0"
"30055","MCCONE, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30057","MADISON, MT","27","280","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"30059","MEAGHER, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30061","MINERAL, MT","27","300","Osteoporosis","290","0","290","290","2","5","40","1924.97","9486870.49","3080.08","0","0"
"30063","MISSOULA, MT","27","310","Osteoporosis","2890","2040200","3900","1880","12","40","30","1924.97","9486870.49","3080.08","0","0"
"30065","MUSSELSHELL, MT","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"30067","PARK, MT","27","330","Osteoporosis","0","0","0","0","1","8","12.5","1924.97","9486870.49","3080.08","0","0"
"30069","PETROLEUM, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30071","PHILLIPS, MT","27","350","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"30073","PONDERA, MT","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"30075","POWDER RIVER, MT","27","370","Osteoporosis","2330","0","2330","2330","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"30077","POWELL, MT","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"30079","PRAIRIE, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30081","RAVALLI, MT","27","400","Osteoporosis","0","0","0","0","2","19","10.53","1924.97","9486870.49","3080.08","0","0"
"30083","RICHLAND, MT","27","410","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"30085","ROOSEVELT, MT","27","420","Osteoporosis","0","0","0","0","1","5","20","1924.97","9486870.49","3080.08","0","0"
"30087","ROSEBUD, MT","(null)","(null)","(null)","0","0","0","0","0","4","0","(null)","(null)","(null)","0","0"
"30089","SANDERS, MT","27","440","Osteoporosis","0","0","0","0","3","9","33.33","1924.97","9486870.49","3080.08","0","0"
"30091","SHERIDAN, MT","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"30093","SILVER BOW, MT","27","460","Osteoporosis","0","0","0","0","2","17","11.76","1924.97","9486870.49","3080.08","0","0"
"30095","STILLWATER, MT","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
"30097","SWEET GRASS, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30099","TETON, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30101","TOOLE, MT","27","500","Osteoporosis","0","0","0","0","1","1","100","1924.97","9486870.49","3080.08","0","0"
"30103","TREASURE, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30105","VALLEY, MT","27","520","Osteoporosis","0","0","0","0","1","3","33.33","1924.97","9486870.49","3080.08","0","0"
"30107","WHEATLAND, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30109","WIBAUX, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"30111","YELLOWSTONE, MT","27","550","Osteoporosis","120","0","120","120","13","65","20","1924.97","9486870.49","3080.08","0","0"
"30990","STATEWIDE, MT","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"31001","ADAMS, NE","28","000","Osteoporosis","0","0","0","0","3","15","20","1924.97","9486870.49","3080.08","0","0"
"31003","ANTELOPE, NE","(null)","(null)","(null)","0","0","0","0","0","3","0","(null)","(null)","(null)","0","0"
"31005","ARTHUR, NE","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"31007","BANNER, NE","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"31009","BLAINE, NE","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"31011","BOONE, NE","28","050","Osteoporosis","0","0","0","0","1","7","14.29","1924.97","9486870.49","3080.08","0","0"
"31013","BOX BUTTE, NE","28","060","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"31015","BOYD, NE","(null)","(null)","(null)","0","0","0","0","0","2","0","(null)","(null)","(null)","0","0"
"31017","BROWN, NE","28","080","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"31019","BUFFALO, NE","28","090","Osteoporosis","0","0","0","0","2","13","15.38","1924.97","9486870.49","3080.08","0","0"
"31021","BURT, NE","28","100","Osteoporosis","0","0","0","0","1","4","25","1924.97","9486870.49","3080.08","0","0"
"31023","BUTLER, NE","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"31025","CASS, NE","(null)","(null)","(null)","0","0","0","0","0","7","0","(null)","(null)","(null)","0","0"
"31027","CEDAR, NE","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"31029","CHASE, NE","28","140","Osteoporosis","0","0","0","0","3","5","60","1924.97","9486870.49","3080.08","0","0"
"31031","CHERRY, NE","28","150","Osteoporosis","0","0","0","0","2","6","33.33","1924.97","9486870.49","3080.08","0","0"
"31033","CHEYENNE, NE","28","160","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"31035","CLAY, NE","28","170","Osteoporosis","2360","0","2360","2360","2","5","40","1924.97","9486870.49","3080.08","0","0"
"31037","COLFAX, NE","(null)","(null)","(null)","0","0","0","0","0","11","0","(null)","(null)","(null)","0","0"
"31039","CUMING, NE","28","190","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"31041","CUSTER, NE","28","200","Osteoporosis","860","0","860","860","3","8","37.5","1924.97","9486870.49","3080.08","0","0"
"31043","DAKOTA, NE","28","210","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"31045","DAWES, NE","28","220","Osteoporosis","0","0","0","0","1","6","16.67","1924.97","9486870.49","3080.08","0","0"
"31047","DAWSON, NE","28","230","Osteoporosis","0","0","0","0","5","14","35.71","1924.97","9486870.49","3080.08","0","0"
"31049","DEUEL, NE","(null)","(null)","(null)","0","0","0","0","0","0","-1","(null)","(null)","(null)","0","0"
"31051","DIXON, NE","28","250","Osteoporosis","0","0","0","0","1","2","50","1924.97","9486870.49","3080.08","0","0"
"31053","DODGE, NE","28","260","Osteoporosis","5640","0","5640","5640","3","17","17.65","1924.97","9486870.49","3080.08","634.95","0"
"31055","DOUGLAS, NE","28","270","Osteoporosis","0","0","0","0","39","167","23.35","1924.97","9486870.49","3080.08","0","0"
"31057","DUNDY, NE","(null)","(null)","(null)","0","0","0","0","0","1","0","(null)","(null)","(null)","0","0"
"31059","FILLMORE, NE","(null)","(null)","(null)","0","0","0","0","0","5","0","(null)","(null)","(null)","0","0"
